TaskID,Week,WeekLabel,Phase,Priority,Status,Category,Title,Description,Files,DependsOn,EstimatedHours,Notes
BT-002,9,Backtest Engine,P6,Critical,TODO,Backtest Service,Implement historical replay,Replay from ohlcv_candles.,internal/backtest/replay.go,INF-043 | BT-001,4,Historical replay not implemented
BT-003,9,Backtest Engine,P6,Critical,TODO,Backtest Service,Reuse strategy runner,No code duplication.,internal/backtest/runner.go,SB-015 | BT-001,3,
BT-004,9,Backtest Engine,P6,Critical,TODO,Backtest Service,Reuse paper broker,Simulated fills.,internal/backtest/paper_broker.go,EX-014 | BT-001,2,
BT-005,9,Backtest Engine,P6,Critical,TODO,Backtest Service,Reuse AI models,Test with AI signals.,internal/backtest/ai_replay.go,AI-018 | BT-001,3,
BT-017,9,Backtest Engine,P6,Critical,TODO,Backtest Testing,Unit tests for replay engine,Deterministic replay.,internal/backtest/*_test.go,BT-002,3,
BT-018,9,Backtest Engine,P6,Critical,TODO,Backtest Testing,Integration tests for backtest flow,Submit and get results.,tests/integration/backtest_test.go,BT-008,3,
EX-031,9,Backtest Engine,P6,Critical,TODO,Testing,Unit tests for risk service,All limit checks.,internal/risk/*_test.go,EX-001,3,
EX-032,9,Backtest Engine,P6,Critical,TODO,Testing,Unit tests for execution service,Idempotency flow.,internal/execution/*_test.go,EX-009,3,
EX-033,9,Backtest Engine,P6,Critical,TODO,Testing,Integration tests for order flow,Place to fill.,tests/integration/order_test.go,EX-009,3,
EX-034,9,Backtest Engine,P6,Critical,TODO,Testing,E2E paper trading test,Full trade lifecycle.,tests/e2e/smoke_test.go,EX-014 | SB-015 | AI-018,4,
AUD-029,9,Backtest Engine,P6,High,TODO,Backtest,Implement backtest service and command,Async job submission. Same strategy engine + paper broker. Per-trade results in backtest_jobs.,internal/backtest/service.go | internal/backtest/runner.go | cmd/backtest/backtest.go,AUD-024 | AUD-028,40,Source: TradingBot_Base_Build_Tickets.docx
BT-006,9,Backtest Engine,P6,High,TODO,Backtest Service,Add equity curve tracking,Store per-timestamp equity.,internal/backtest/equity.go,BT-001,2,
BT-007,9,Backtest Engine,P6,High,TODO,Backtest Service,Add metrics calculation,Sharpe drawdown win rate.,internal/backtest/metrics.go,BT-001,3,
BT-008,9,Backtest Engine,P6,High,TODO,Backtest Service,Implement job persistence,Save to backtest_jobs.,internal/backtest/repository.go,BT-001,2,
BT-009,9,Backtest Engine,P6,High,TODO,Backtest API,Implement POST /api/v1/backtests,Submit job.,internal/api/handlers/backtest/backtest.go,BT-001,2,
BT-010,9,Backtest Engine,P6,High,TODO,Backtest API,Implement GET /api/v1/backtests/id,Get results.,internal/api/handlers/backtest/backtest.go,BT-008,1,
BT-011,9,Backtest Engine,P6,High,TODO,Backtest API,Implement GET /api/v1/backtests,List jobs.,internal/api/handlers/backtest/backtest.go,BT-008,1,
BT-013,9,Backtest Engine,P6,High,TODO,Backtest Optimization,Implement parameter optimizer,Bayesian search.,internal/backtest/optimizer.go,BT-001,4,
BT-014,9,Backtest Engine,P6,High,TODO,Backtest Optimization,Add walk-forward validation,Test on out-of-sample.,internal/backtest/walk_forward.go,BT-001,3,
UNI-542,9,Backtest Engine,P6,High,TODO,Backtest,Backtest engine implementation,Run strategy against historical candle data with fee simulation and equity curve,internal/backtest/ + cmd/backtest/,,4,Source: unified_master_tracker
BT-012,9,Backtest Engine,P6,Medium,TODO,Backtest API,Add WS progress streaming,Real-time updates.,internal/realtime/topics.go,BT-001 | WS-001,2,
BT-015,9,Backtest Engine,P6,Medium,TODO,Backtest UI,Create backtest panel,Job submission form.,signal-execution-desk/src/components/BacktestPanel.tsx,BT-009,3,
BT-016,9,Backtest Engine,P6,Medium,TODO,Backtest UI,Add results visualization,Equity curve chart.,signal-execution-desk/src/components/BacktestResults.tsx,BT-015,3,
FE-016,9,Backtest Engine,P6,Medium,TODO,ML Models Panel,Wire to models API,List activate retrain.,signal-execution-desk/src/components/MLModelsPanel.tsx,FE-004 | AI-023,3,
FE-017,9,Backtest Engine,P6,Medium,TODO,Sentiment Panel,Wire to news API,Show sentiment.,signal-execution-desk/src/components/SentimentPanel.tsx,FE-004 | AI-009,2,
FE-018,9,Backtest Engine,P6,Medium,TODO,Backtest Panel,Wire to backtest API,Submit and view.,signal-execution-desk/src/components/BacktestPanel.tsx,FE-004 | BT-009,3,
FE-019,9,Backtest Engine,P6,Medium,TODO,Backtest Panel,Add WS progress,Real-time status.,signal-execution-desk/src/components/BacktestPanel.tsx,FE-005 | BT-012,2,
FE-020,9,Backtest Engine,P6,Low,TODO,Alerts,Add notification bell,WS alerts.,signal-execution-desk/src/components/DashboardHeader.tsx,FE-005,2,
ADD-017,10,Production Hardening — Monitoring & Docker,P6,High,TODO,Testing,Unit tests for settings API,CRUD operations.,internal/api/handlers/settings/*_test.go,ADD-002,2,
ADD-018,10,Production Hardening — Monitoring & Docker,P6,High,TODO,Testing,Unit tests for watchlist API,Add remove list.,internal/api/handlers/watchlist/*_test.go,ADD-003,2,
ADD-019,10,Production Hardening — Monitoring & Docker,P6,High,TODO,Testing,Unit tests for instruments API,Search and get.,internal/api/handlers/market/*_test.go,ADD-006,2,
ADD-021,10,Production Hardening — Monitoring & Docker,P6,High,TODO,Testing,Integration tests for settings,Full flow.,tests/integration/settings_test.go,ADD-002,2,
ADD-022,10,Production Hardening — Monitoring & Docker,P6,High,TODO,Testing,Integration tests for watchlist,Full CRUD.,tests/integration/watchlist_test.go,ADD-003,2,
ADD-023,10,Production Hardening — Monitoring & Docker,P6,High,DONE,Performance,Optimize tick ingestion,Reduce latency.,internal/data/ingest.go,INF-042,4,Tick ingestion optimized
ADD-024,10,Production Hardening — Monitoring & Docker,P6,High,TODO,Performance,Optimize candle generation,Parallel processing.,internal/data/candles.go,INF-043,3,
ADD-025,10,Production Hardening — Monitoring & Docker,P6,High,TODO,Performance,Optimize indicator calculation,Use incremental state.,internal/marketdata/indicators/manager.go,INF-061,3,
DEP-001,10,Production Hardening — Monitoring & Docker,P6,High,TODO,Docker,Create multi-stage Dockerfile,Build + runtime.,Dockerfile,None,3,
DEP-002,10,Production Hardening — Monitoring & Docker,P6,High,TODO,Docker,Create docker-compose dev,Local stack.,docker-compose.yaml,DEP-001,2,
DEP-003,10,Production Hardening — Monitoring & Docker,P6,High,TODO,Docker,Create docker-compose prod,Full monitoring.,docker-compose.prod.yaml,DEP-001,3,
DEP-004,10,Production Hardening — Monitoring & Docker,P6,High,TODO,Docker,Add health checks,Container status.,Dockerfile,DEP-001,1,
MON-001,10,Production Hardening — Monitoring & Docker,P6,High,TODO,Prometheus,Add order counter metric,Track volume.,internal/observability/metrics.go,None,1,
MON-002,10,Production Hardening — Monitoring & Docker,P6,High,TODO,Prometheus,Add position gauge,Real-time count.,internal/observability/metrics.go,None,1,
MON-003,10,Production Hardening — Monitoring & Docker,P6,High,TODO,Prometheus,Add API latency histogram,Performance tracking.,internal/observability/metrics.go,None,1,
MON-004,10,Production Hardening — Monitoring & Docker,P6,High,TODO,Prometheus,Add AI inference latency,Model performance.,internal/observability/ai_metrics.go,AI-001,1,
MON-005,10,Production Hardening — Monitoring & Docker,P6,High,TODO,Prometheus,Add WebSocket drops counter,Connection health.,internal/observability/metrics.go,WS-001,1,
MON-006,10,Production Hardening — Monitoring & Docker,P6,High,TODO,Prometheus,Add queue depth gauge,Backpressure.,internal/observability/metrics.go,INF-045,1,
MON-007,10,Production Hardening — Monitoring & Docker,P6,High,TODO,Prometheus,Add risk rejection counter,Safety.,internal/observability/metrics.go,EX-001,1,
MON-008,10,Production Hardening — Monitoring & Docker,P6,High,DONE,Prometheus,Expose /metrics endpoint,Scraping.,internal/server/routes.go,MON-001,1,/metrics endpoint exposed
MON-013,10,Production Hardening — Monitoring & Docker,P6,High,TODO,Alerts,Define error rate alert,>1% 5xx.,infra/prometheus/alerts.yml,MON-008,2,
MON-014,10,Production Hardening — Monitoring & Docker,P6,High,TODO,Alerts,Define WS disconnect alert,>10 per minute.,infra/prometheus/alerts.yml,MON-008,2,
MON-015,10,Production Hardening — Monitoring & Docker,P6,High,TODO,Alerts,Define market data lag alert,>5 sec delay.,infra/prometheus/alerts.yml,MON-008,2,
MON-016,10,Production Hardening — Monitoring & Docker,P6,High,TODO,Alerts,Define drawdown alert,>5% daily.,infra/prometheus/alerts.yml,EX-004,2,
UNI-570,10,Production Hardening — Monitoring & Docker,P6,High,DONE,Deployment,Environment variable validation at boot,Validate all required env vars on startup and fail fast with clear error messages,cmd/server/main.go,,4,Source: unified_master_tracker | Env validation at startup
UNI-571,10,Production Hardening — Monitoring & Docker,P6,High,TODO,Deployment,Docker image without secrets baked in,Ensure .env and .access_token are not copied into Docker image,Dockerfile + .dockerignore,,4,Source: unified_master_tracker
ADD-020,10,Production Hardening — Monitoring & Docker,P6,Medium,TODO,Testing,Unit tests for notifications,Send and history.,internal/api/handlers/notifications/*_test.go,ADD-008,2,
ADD-026,10,Production Hardening — Monitoring & Docker,P6,Medium,TODO,Performance,Add connection pooling,DB connection reuse.,internal/db/postgres.go,None,2,
ADD-027,10,Production Hardening — Monitoring & Docker,P6,Medium,TODO,Performance,Add Redis caching for indicators,Reduce DB calls.,internal/cache/indicator_cache.go,INF-061,2,
DEP-005,10,Production Hardening — Monitoring & Docker,P6,Medium,TODO,K8s,Create Deployment,Pod spec.,infra/k8s/deployment.yaml,DEP-001,3,
DEP-006,10,Production Hardening — Monitoring & Docker,P6,Medium,TODO,K8s,Create Service,Load balancer.,infra/k8s/service.yaml,DEP-005,1,
DEP-007,10,Production Hardening — Monitoring & Docker,P6,Medium,TODO,K8s,Create ConfigMap,Non-secret config.,infra/k8s/configmap.yaml,DEP-005,1,
DEP-008,10,Production Hardening — Monitoring & Docker,P6,Medium,TODO,K8s,Create Secret,Sensitive config.,infra/k8s/secret.yaml,DEP-005,1,
MON-009,10,Production Hardening — Monitoring & Docker,P6,Medium,TODO,Grafana,Create trading dashboard,PNL win rate.,infra/grafana/dashboards/trading.json,MON-008,3,
MON-010,10,Production Hardening — Monitoring & Docker,P6,Medium,TODO,Grafana,Create system dashboard,CPU memory.,infra/grafana/dashboards/system.json,MON-008,2,
MON-011,10,Production Hardening — Monitoring & Docker,P6,Medium,TODO,Grafana,Create AI dashboard,Model accuracy.,infra/grafana/dashboards/ai.json,MON-004,2,
MON-012,10,Production Hardening — Monitoring & Docker,P6,Medium,TODO,Grafana,Create WebSocket dashboard,Client count.,infra/grafana/dashboards/websocket.json,MON-008,2,
UNI-572,10,Production Hardening — Monitoring & Docker,P6,Medium,TODO,Deployment,DB migrations in deployment pipeline,Run migrate up as part of deploy not manually,scripts/db_migrate.sh + CI,,4,Source: unified_master_tracker
UNI-573,10,Production Hardening — Monitoring & Docker,P6,Medium,TODO,Deployment,TLS termination,HTTPS only in production,Dockerfile + reverse proxy config,,4,Source: unified_master_tracker
UNI-574,10,Production Hardening — Monitoring & Docker,P6,Medium,TODO,Observability,Structured metrics and alerts,Prometheus metrics or equivalent for DB errors + WS drops + broadcast rate,internal/telemetry/,,4,Source: unified_master_tracker
UNI-577,10,Production Hardening — Monitoring & Docker,P6,Medium,DONE,Security,KMS integration for master encryption key,AES-GCM master key currently from env; should support AWS KMS,internal/security/encryption.go,,4,Source: unified_master_tracker
UNI-578,10,Production Hardening — Monitoring & Docker,P6,Medium,TODO,Security,Feature flags for country/broker rollout,Control feature availability per country or broker type,internal/,,4,Source: unified_master_tracker
ADD-028,10,Production Hardening — Monitoring & Docker,P6,Low,TODO,Performance,Optimize WebSocket broadcast,Use broadcast groups.,internal/realtime/hub.go,WS-001,3,
UNI-575,10,Production Hardening — Monitoring & Docker,P6,Low,TODO,Observability,OpenAPI contract tests,Automated tests that validate handler responses against openapi.yaml schema,docs/ + tests/,,4,Source: unified_master_tracker
UNI-576,10,Production Hardening — Monitoring & Docker,P6,Low,TODO,Observability,OpenAPI/Swagger full contract,Generate or write complete openapi.yaml for all v1 endpoints,docs/openapi.yaml,,4,Source: unified_master_tracker
UNI-579,10,Production Hardening — Monitoring & Docker,P6,Low,TODO,Security,Multi-broker adapter interface,Abstract broker operations behind interface so non-Zerodha brokers can be added,internal/broker/,,4,Source: unified_master_tracker
UNI-581,10,Production Hardening — Monitoring & Docker,P6,High,TODO,API,Implement GET /api/v1/system/metrics (21 metrics),"Expose real‑time system performance: API latency, market data feed latency, signal processing time, order routing latency, ML inference latency, memory usage, CPU load, GC pause, active goroutines, thread pool queue depth, TCP retransmission rate, packet loss rate, disk I/O, disk latency, uptime, orders/sec, order rejection rate, slippage, fill rate, quote‑to‑fill ratio, P&L drift. Return current values + last 10 history + thresholds.","internal/api/handlers/runtime/system_metrics.go | internal/observability/collector.go","ADD-011",8,"Replaces all 21 random mocks in SystemHealthPanel.tsx"
UNI-582,10,Production Hardening — Monitoring & Docker,P6,High,TODO,WebSocket,Add WS topic: system/metrics (push every 5s),"Push the same 21 metrics via unified WebSocket hub every 5 seconds. Topic: ""system/metrics"". Payload same as REST endpoint. Frontend subscribes to receive live updates instead of polling.","internal/realtime/topics.go | internal/observability/publisher.go","SYS-001 | UNI-521",4,"Required for real‑time dashboard auto‑refresh"
PROD-001,11,"Paper Trading, Frontend & Documentation",P6,Critical,TODO,Validation,Paper trading 4 weeks with AI,Validate all strategies.,paper_trading_logs.csv,TEST-034,8,
PROD-002,11,"Paper Trading, Frontend & Documentation",P6,Critical,TODO,Validation,Analyze paper trading results,Win rate drawdown Sharpe.,docs/PAPER_TRADING_REPORT.md,PROD-001,4,
PROD-003,11,"Paper Trading, Frontend & Documentation",P6,Critical,TODO,Validation,Go/no-go decision,Meeting with stakeholders.,meeting_notes.md,PROD-002,2,
ADD-029,11,"Paper Trading, Frontend & Documentation",P6,High,TODO,Documentation,Write API examples,curl commands.,docs/API_EXAMPLES.md,None,2,
ADD-030,11,"Paper Trading, Frontend & Documentation",P6,High,TODO,Documentation,Write environment setup guide,Local dev setup.,docs/SETUP.md,None,2,
ADD-031,11,"Paper Trading, Frontend & Documentation",P6,High,TODO,Documentation,Write deployment checklist,Pre-launch checks.,docs/DEPLOYMENT_CHECKLIST.md,PROD-001,2,
ADD-034,11,"Paper Trading, Frontend & Documentation",P6,High,TODO,Cleanup,Remove empty doc.go files,Delete placeholders.,internal/*/doc.go,None,2,
ADD-035,11,"Paper Trading, Frontend & Documentation",P6,High,DONE,Cleanup,Rename candels.go to candles.go,Fix typo.,internal/data/candels.go,None,1,
DOC-001,11,"Paper Trading, Frontend & Documentation",P6,High,TODO,API,Generate OpenAPI spec,Complete documentation.,docs/openapi.yaml,All APIs,4,
DOC-002,11,"Paper Trading, Frontend & Documentation",P6,High,TODO,Deployment,Create deployment guide,Docker K8s steps.,docs/DEPLOYMENT.md,DEP-001,3,
DOC-003,11,"Paper Trading, Frontend & Documentation",P6,High,TODO,Operations,Create runbook,Startup shutdown recovery.,docs/RUNBOOK.md,None,3,
DOC-004,11,"Paper Trading, Frontend & Documentation",P6,High,TODO,Operations,Create troubleshooting guide,Common issues.,docs/TROUBLESHOOTING.md,None,2,
DOC-005,11,"Paper Trading, Frontend & Documentation",P6,High,TODO,Operations,Create incident response plan,Emergency procedures.,docs/INCIDENT_RESPONSE.md,None,3,
UNI-557,11,"Paper Trading, Frontend & Documentation",P6,High,TODO,Integration,Add VITE_API_BASE_URL and VITE_WS_BASE_URL env vars,Frontend hardcodes localhost:8000,signal-execution-desk/.env,,4,Source: unified_master_tracker
UNI-558,11,"Paper Trading, Frontend & Documentation",P6,High,TODO,Integration,Create src/lib/api.ts REST client,No common apiClient exists in frontend,signal-execution-desk/src/lib/,,4,Source: unified_master_tracker
UNI-559,11,"Paper Trading, Frontend & Documentation",P6,High,TODO,Integration,Create src/lib/ws.ts WebSocket client,No common wsClient with reconnect + heartbeat + typed dispatch,signal-execution-desk/src/lib/,,4,Source: unified_master_tracker
UNI-560,11,"Paper Trading, Frontend & Documentation",P6,High,TODO,Integration,Wire DashboardHeader.tsx to /api/v1/quotes and /ws,Replace hardcoded localhost URLs with env vars. Fix Stop Bot reconnect.,signal-execution-desk/src/components/DashboardHeader.tsx,,4,Source: unified_master_tracker
UNI-561,11,"Paper Trading, Frontend & Documentation",P6,High,DONE,Integration,Wire BrokerIntegration.tsx to broker APIs,Replace hardcoded isConnected=true with GET /api/v1/brokers/zerodha/status,signal-execution-desk/src/components/BrokerIntegration.tsx,,4,Source: unified_master_tracker
UNI-562,11,"Paper Trading, Frontend & Documentation",P6,High,TODO,Integration,Wire Settings.tsx to GET/PUT /api/v1/settings,Currently saves to localStorage only,signal-execution-desk/src/components/Settings.tsx,,4,Source: unified_master_tracker
UNI-563,11,"Paper Trading, Frontend & Documentation",P6,High,DONE,Integration,Wire MarketData.tsx to market APIs and WS,Replace mock arrays with GET /api/v1/market/overview + /api/v1/quotes + /ws/heatmap,signal-execution-desk/src/components/MarketData.tsx,,4,Source: unified_master_tracker
UNI-564,11,"Paper Trading, Frontend & Documentation",P6,High,TODO,Integration,Wire PositionsPanel.tsx to orders/positions APIs,Replace all mock positions/orders/GTT with real API calls,signal-execution-desk/src/components/PositionsPanel.tsx,,4,Source: unified_master_tracker
ADD-032,11,"Paper Trading, Frontend & Documentation",P6,Medium,TODO,Documentation,Write disaster recovery plan,Backup restore.,docs/DISASTER_RECOVERY.md,PROD-007,2,
ADD-036,11,"Paper Trading, Frontend & Documentation",P6,Medium,TODO,Cleanup,Remove commented code,Clean news_pipeline.,internal/data/news_pipeline.go,None,1,
ADD-037,11,"Paper Trading, Frontend & Documentation",P6,Medium,TODO,Cleanup,Consolidate duplicate constants,Single source.,internal/constants.go,None,2,
DOC-006,11,"Paper Trading, Frontend & Documentation",P6,Medium,TODO,Architecture,Create architecture docs,System design.,docs/ARCHITECTURE.md,None,3,
UNI-565,11,"Paper Trading, Frontend & Documentation",P6,Medium,TODO,Integration,Wire StrategyPanel.tsx to strategy APIs and WS,Replace mock strategies and metrics with real API calls,signal-execution-desk/src/components/StrategyPanel.tsx,,4,Source: unified_master_tracker
UNI-566,11,"Paper Trading, Frontend & Documentation",P6,Medium,TODO,Integration,Wire MLModelsPanel.tsx to model APIs,Replace mock model registry with GET /api/v1/models,signal-execution-desk/src/components/MLModelsPanel.tsx,,4,Source: unified_master_tracker
UNI-567,11,"Paper Trading, Frontend & Documentation",P6,Medium,TODO,Integration,Wire SentimentPanel.tsx to news/sentiment APIs,Replace mock sentiment rows with GET /api/v1/news,signal-execution-desk/src/components/SentimentPanel.tsx,,4,Source: unified_master_tracker
ADD-033,11,"Paper Trading, Frontend & Documentation",P6,Low,TODO,Documentation,Write performance tuning guide,Optimization tips.,docs/PERFORMANCE.md,ADD-023,2,
ADD-038,11,"Paper Trading, Frontend & Documentation",P6,Low,TODO,Cleanup,Update README,Match actual structure.,README.md,None,2,
UNI-568,11,"Paper Trading, Frontend & Documentation",P6,Low,TODO,Integration,Add React Query hooks for all backend endpoints,No data fetching hooks defined,signal-execution-desk/src/hooks/,,4,Source: unified_master_tracker
UNI-569,11,"Paper Trading, Frontend & Documentation",P6,Low,TODO,Integration,Add TypeScript types matching backend response shapes,No frontend type definitions match backend payloads,signal-execution-desk/src/types/,,4,Source: unified_master_tracker
PROD-004,12,Live Launch (RL: Post-Launch / Deferred),P6,Critical,TODO,Live,Phase 1 with ₹10K capital,One strategy AI-enabled.,live_logs_phase1.csv,PROD-003,8,
RL-001,12,Live Launch (RL: Post-Launch / Deferred),P6,Critical,DEFERRED,Environment,Define state space,OHLCV indicators portfolio.,internal/rl/environment/state.go,INF-043,4,Deferred — implement after live-launch is stable
RL-002,12,Live Launch (RL: Post-Launch / Deferred),P6,Critical,DEFERRED,Environment,Define action space,BUY/SELL/HOLD + position size.,internal/rl/environment/action.go,None,3,Deferred — implement after live-launch is stable
RL-003,12,Live Launch (RL: Post-Launch / Deferred),P6,Critical,DEFERRED,Environment,Implement reward function,PnL + Sharpe - penalty.,internal/rl/environment/reward.go,None,4,Deferred — implement after live-launch is stable
RL-004,12,Live Launch (RL: Post-Launch / Deferred),P6,Critical,DEFERRED,Environment,Create Gym-style interface,Reset Step Render methods.,internal/rl/environment/env.go,RL-001 | RL-002 | RL-003,4,Deferred — implement after live-launch is stable
RL-005,12,Live Launch (RL: Post-Launch / Deferred),P6,Critical,DEFERRED,Environment,Implement episode reset,Initialize portfolio state.,internal/rl/environment/reset.go,RL-004,2,Deferred — implement after live-launch is stable
RL-006,12,Live Launch (RL: Post-Launch / Deferred),P6,Critical,DEFERRED,Environment,Implement step function,Execute action update reward.,internal/rl/environment/step.go,RL-004,3,Deferred — implement after live-launch is stable
RL-007,12,Live Launch (RL: Post-Launch / Deferred),P6,Critical,DEFERRED,Bridge,Create gRPC server for Python client,Go env served to Python.,internal/rl/bridge/server.go,RL-004,5,Deferred — implement after live-launch is stable
RL-008,12,Live Launch (RL: Post-Launch / Deferred),P6,Critical,DEFERRED,Bridge,Define protobuf messages,State Action Reward.,internal/rl/bridge/proto/environment.proto,RL-007,2,Deferred — implement after live-launch is stable
RL-009,12,Live Launch (RL: Post-Launch / Deferred),P6,Critical,DEFERRED,Bridge,Implement Python gym client,Wrapper that calls Go backend.,scripts/rl/python_client.py,RL-008,4,Deferred — implement after live-launch is stable
RL-034,12,Live Launch (RL: Post-Launch / Deferred),P6,Critical,DEFERRED,Testing,Unit tests for environment,State action reward.,internal/rl/environment/*_test.go,RL-004,3,Deferred — implement after live-launch is stable
RL-035,12,Live Launch (RL: Post-Launch / Deferred),P6,Critical,DEFERRED,Testing,Integration tests for training pipeline,Full train loop.,tests/integration/rl_test.go,RL-020,3,Deferred — implement after live-launch is stable
DEP-011,12,Live Launch (RL: Post-Launch / Deferred),P6,High,TODO,CI,Create GitHub Actions CI,go test vet.,.github/workflows/ci.yml,None,3,
DEP-012,12,Live Launch (RL: Post-Launch / Deferred),P6,High,TODO,CI,Add coverage gate,>80% required.,.github/workflows/ci.yml,DEP-011,2,
DEP-013,12,Live Launch (RL: Post-Launch / Deferred),P6,High,TODO,CI,Add migration validation,Test in CI.,.github/workflows/ci.yml,DEP-011,2,
DEP-014,12,Live Launch (RL: Post-Launch / Deferred),P6,High,TODO,CD,Create GitHub Actions CD,Docker push.,.github/workflows/deploy.yml,DEP-011,2,
DEP-015,12,Live Launch (RL: Post-Launch / Deferred),P6,High,TODO,CD,Add staging deploy,Auto on merge.,.github/workflows/deploy.yml,DEP-014,2,
DEP-016,12,Live Launch (RL: Post-Launch / Deferred),P6,High,TODO,CD,Add production deploy,Manual approval.,.github/workflows/deploy.yml,DEP-014,2,
DOC-007,12,Live Launch (RL: Post-Launch / Deferred),P6,High,TODO,Security,Create security docs,Threat model.,docs/SECURITY.md,SEC-001,2,
PROD-005,12,Live Launch (RL: Post-Launch / Deferred),P6,High,TODO,Live,Phase 2 with ₹1L capital,All strategies.,live_logs_phase2.csv,PROD-004,24,
PROD-006,12,Live Launch (RL: Post-Launch / Deferred),P6,High,TODO,Live,Phase 3 with full capital,Production scale.,live_logs_phase3.csv,PROD-005,40,
PROD-007,12,Live Launch (RL: Post-Launch / Deferred),P6,High,TODO,Backup,Configure automated backups,Point-in-time recovery.,scripts/backup.sh,None,2,
PROD-009,12,Live Launch (RL: Post-Launch / Deferred),P6,High,TODO,Logging,Configure log rotation,Prevent disk full.,configs/logrotate.conf,None,1,
PROD-010,12,Live Launch (RL: Post-Launch / Deferred),P6,High,TODO,Monitoring,Set up uptime monitoring,External health checks.,configs/uptime_monitoring.json,RUNTIME-012,2,
PROD-011,12,Live Launch (RL: Post-Launch / Deferred),P6,High,TODO,Security,Final security review,Pentest checklist.,docs/SECURITY.md,"SEC-006,SEC-011,SEC-008,SEC-009",4,
PROD-012,12,Live Launch (RL: Post-Launch / Deferred),P6,High,TODO,Review,Post-launch review,Lessons learned.,docs/POST_LAUNCH_REVIEW.md,PROD-006,4,
RL-010,12,Live Launch (RL: Post-Launch / Deferred),P6,High,DEFERRED,Bridge,Add vectorized environments,Parallel training.,scripts/rl/vector_env.py,RL-009,3,Deferred — implement after live-launch is stable
RL-011,12,Live Launch (RL: Post-Launch / Deferred),P6,High,DEFERRED,PPO,Implement PPO agent,Stable-baselines3 based.,scripts/rl/ppo_agent.py,RL-009,5,Deferred — implement after live-launch is stable
RL-012,12,Live Launch (RL: Post-Launch / Deferred),P6,High,DEFERRED,PPO,Implement policy network,MLP architecture.,scripts/rl/networks/policy_network.py,RL-011,3,Deferred — implement after live-launch is stable
RL-013,12,Live Launch (RL: Post-Launch / Deferred),P6,High,DEFERRED,PPO,Implement value network,State value V(s).,scripts/rl/networks/value_network.py,RL-011,2,Deferred — implement after live-launch is stable
RL-014,12,Live Launch (RL: Post-Launch / Deferred),P6,High,DEFERRED,PPO,Implement PPO update,Clip surrogate objective.,scripts/rl/ppo_update.py,RL-011,3,Deferred — implement after live-launch is stable
RL-015,12,Live Launch (RL: Post-Launch / Deferred),P6,High,DEFERRED,PPO,Implement GAE advantage,Generalized Advantage Estimation.,scripts/rl/gae.py,RL-011,2,Deferred — implement after live-launch is stable
RL-016,12,Live Launch (RL: Post-Launch / Deferred),P6,High,DEFERRED,A3C,Implement A3C agent,Asynchronous Advantage Actor-Critic.,scripts/rl/a3c_agent.py,RL-009,5,Deferred — implement after live-launch is stable
RL-017,12,Live Launch (RL: Post-Launch / Deferred),P6,High,DEFERRED,A3C,Implement parallel workers,Multiple async workers.,scripts/rl/a3c_workers.py,RL-016,3,Deferred — implement after live-launch is stable
RL-018,12,Live Launch (RL: Post-Launch / Deferred),P6,High,DEFERRED,A3C,Implement global shared model,Parameter server pattern.,scripts/rl/a3c_global_model.py,RL-016,2,Deferred — implement after live-launch is stable
RL-027,12,Live Launch (RL: Post-Launch / Deferred),P6,High,DEFERRED,Validation,Compare with baseline strategies,PPO/A3C vs benchmarks.,scripts/rl/backtest_compare.py,RL-020,3,Deferred — implement after live-launch is stable
RL-028,12,Live Launch (RL: Post-Launch / Deferred),P6,High,DEFERRED,Validation,Walk-forward validation,Train one period test next.,scripts/rl/walk_forward.py,RL-020,3,Deferred — implement after live-launch is stable
DEP-009,12,Live Launch (RL: Post-Launch / Deferred),P6,Medium,TODO,K8s,Create HPA,Autoscaling.,infra/k8s/hpa.yaml,DEP-005,2,
DEP-010,12,Live Launch (RL: Post-Launch / Deferred),P6,Medium,TODO,K8s,Create PostgreSQL StatefulSet,DB persistence.,infra/k8s/postgres.yaml,DEP-005,3,
DOC-008,12,Live Launch (RL: Post-Launch / Deferred),P6,Medium,TODO,Monitoring,Create monitoring guide,Prometheus Grafana.,docs/MONITORING.md,MON-001,2,
DOC-010,12,Live Launch (RL: Post-Launch / Deferred),P6,Medium,TODO,AI,Create AI operations guide,Model deployment.,docs/AI_OPS.md,AI-001,2,
DOC-011,12,Live Launch (RL: Post-Launch / Deferred),P6,Medium,TODO,RL,Create RL training guide,PPO/A3C training.,docs/RL_TRAINING.md,RL-020,3,
DOC-012,12,Live Launch (RL: Post-Launch / Deferred),P6,Medium,TODO,Strategy,Create strategy builder guide,UI usage.,docs/STRATEGY_BUILDER.md,SB-017,2,
PROD-008,12,Live Launch (RL: Post-Launch / Deferred),P6,Medium,TODO,Backup,Test restore procedure,Recovery validation.,scripts/restore_test.sh,PROD-007,2,
RL-019,12,Live Launch (RL: Post-Launch / Deferred),P6,Medium,DEFERRED,Training,Implement replay buffer,Store transitions.,internal/rl/buffer/replay_buffer.go,RL-004,3,Deferred — implement after live-launch is stable
RL-020,12,Live Launch (RL: Post-Launch / Deferred),P6,Medium,DEFERRED,Training,Create training loop,Episode orchestration.,scripts/rl/train_loop.py,RL-011 | RL-016,4,Deferred — implement after live-launch is stable
